,time [kyr],maxdiff,maxdiff_relief,diff_mean,diff_max_loc,maxdiff_perc
4953,49530.0,0.0075815080977,0.0075815080977,0.000385611489833,0.839589470248,0.000921056641413
4954,49540.0,0.00758294282559,0.00758294282559,0.000383043530178,0.826995832843,0.000908064849976
4955,49550.0,0.00758428582321,0.00758428582321,0.000380461922191,0.814610324928,0.000895265995741
4956,49560.0,0.00758553476953,0.00758553476953,0.000377866987719,0.802429126621,0.000882657117032
4957,49570.0,0.00758668738399,0.00758668738399,0.000375259136263,0.790448500901,0.000870235302553
4958,49580.0,0.00758774142878,0.00758774142878,0.000418606736957,0.896131523631,0.00115383679846
4959,49590.0,0.00758869471133,0.00758869471133,0.000415936448121,0.883497803818,0.00113886547224
4960,49600.0,0.00758954508638,0.00758954508638,0.000413243162484,0.871081145231,0.00112412211371
4961,49610.0,0.0075902904573,0.0075902904573,0.000495498753821,0.860004222455,0.0011110605334
4962,49620.0,0.00759092877865,0.00759092877865,0.000493094772196,0.851569637062,0.001101375379
4963,49630.0,0.00759145805728,0.00759145805728,0.000500025568158,0.843231052539,0.00109178137897
4964,49640.0,0.00759187635413,0.00759187635413,0.000513461700848,0.834987091234,0.00108227749035
4965,49650.0,0.00759218178518,0.00759218178518,0.000511564886892,0.826836389881,0.00107286267195
4966,49660.0,0.00759237252305,0.00759237252305,0.000523863086528,0.818777600079,0.00106353588526
4967,49670.0,0.00759244679853,0.00759244679853,0.000522160527112,0.810809388718,0.0010542960954
4968,49680.0,0.00759240290154,0.00759240290154,0.000520414388461,0.802930438367,0.0010451422719
4969,49690.0,0.00759223918089,0.00759223918089,0.000518607333561,0.795139447612,0.0010360733895
4970,49700.0,0.00759195404748,0.00759195404748,0.000516741095566,0.787435131362,0.00102708842887
4971,49710.0,0.00759154597313,0.00759154597313,0.000514817365797,0.779816221117,0.00101818637732
4972,49720.0,0.00759101349172,0.00759101349172,0.000513029064564,0.772281465193,0.00100936622935
4973,49730.0,0.00759035520105,0.00759035520105,0.000511226229264,0.765063232395,0.00100062698731
